Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,meta_aloneRFE,0.7103024574669188,7,6,NA,24
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,meta_dataGLM,0.5760869565217391,2,6,NA,6
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,mbiome_DCV-ridgeRegression,0.4896030245746692,18,20,NA,6
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,mbiome_DCV-ridgeEnsemble,0.4354127284183995,18,20,NA,6
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,mbiome_DCV-rfRFE,0.41776937618147447,13,12,NA,6
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,mbiome + meta_dataRFE,0.4007561436672968,8,5,NA,6
Permuted,NEC_seed12_permuteTRUE_fold3,12,3,mbiome + meta_dataGLM,0.48897290485192185,20,26,NA,26
